Household_repeated_measure_Id	Household_Id	Collection date [EUPATH_0020003]	Anopheles dissected for parity count [EUPATH_0000194]	Anopheles nulliparous count [EUPATH_0000195]	Anopheles parous count [EUPATH_0000196]	Anopheles tested for sporozoites count [EUPATH_0000217]	Bloodfed Anopheles funestus count [EUPATH_0000192]	Bloodfed Anopheles gambiae count [EUPATH_0000193]	Female Anopheles count [EUPATH_0000135]	Female Anopheles funestus count [EUPATH_0000136]	Female Anopheles gambiae count [EUPATH_0000137]	Gravid Anopheles funestus count [EUPATH_0000197]	Gravid Anopheles gambiae count [EUPATH_0000198]	Other female Anopheles species count [EUPATH_0000200]	Sporozoite-pos Anopheles count [EUPATH_0000218]	Unable to assess Anopheles funestus count [EUPATH_0000202]	Unable to assess Anopheles gambiae count [EUPATH_0000203]	Unfed Anopheles funestus count [EUPATH_0000204]	Unfed Anopheles gambiae count [EUPATH_0000205]
hrm_101009801649	h_101009801	2014-02-22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_101009801650	h_101009801	2014-03-14	1	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1
hrm_101009801651	h_101009801	2014-04-11	3	2	1	3	0	0	3	0	3	0	0	0	0	0	0	0	3
hrm_101009801652	h_101009801	2014-05-21	6	0	6	30	0	0	59	0	59	0	5	0	0	0	0	0	54
hrm_101009801653	h_101009801	2014-06-15	0	0	0	8	0	0	8	0	8	0	0	0	0	0	0	0	8
hrm_101009801654	h_101009801	2014-07-01	1	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	1
hrm_101009801655	h_101009801	2014-08-15	2	2	0	2	0	0	2	0	2	0	0	0	0	0	0	0	2
hrm_101009801656	h_101009801	2014-09-16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_101009801657	h_101009801	2014-10-16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_101009801658	h_101009801	2014-11-03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_101009801659	h_101009801	2014-12-21	3	0	3	3	0	0	3	1	2	0	0	0	0	0	0	1	2
hrm_101009801660	h_101009801	2015-01-25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_101009801661	h_101009801	2015-02-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_101009801662	h_101009801	2015-03-14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_101009801663	h_101009801	2015-04-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_101009801664	h_101009801	2015-05-26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_101009801665	h_101009801	2015-06-22	2	0	2	2	0	0	2	0	2	0	0	0	0	0	0	0	2
hrm_101009801666	h_101009801	2015-07-22	1	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	1
hrm_101009801667	h_101009801	2015-08-21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_101009801668	h_101009801	2015-09-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_101009801669	h_101009801	2015-10-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_101009801670	h_101009801	2015-11-13	2	0	2	2	0	0	2	0	2	0	0	0	0	0	0	0	2
hrm_101009801671	h_101009801	2015-12-03	1	0	1	2	0	0	2	0	2	0	1	0	0	0	0	0	1
hrm_101009801672	h_101009801	2016-01-14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_101009801673	h_101009801	2016-02-14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_101009801674	h_101009801	2016-03-02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_101009801675	h_101009801	2016-04-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_101009801676	h_101009801	2016-05-22	0	0	0	5	0	0	5	0	5	0	1	0	0	0	0	0	4
hrm_101009801677	h_101009801	2016-06-17	1	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	1
hrm_101009801678	h_101009801	2016-08-02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_101009801679	h_101009801	2016-08-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_101009801680	h_101009801	2016-09-23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_101009801681	h_101009801	2016-10-31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_101009801682	h_101009801	2016-11-26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_101009801683	h_101009801	2017-01-02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_101009801684	h_101009801	2017-01-22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_101009801685	h_101009801	2017-02-25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_101009801686	h_101009801	2017-03-19	0	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0
hrm_101009801687	h_101009801	2017-04-23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_101009801688	h_101009801	2017-05-26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_101009801689	h_101009801	2017-06-25	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0
hrm_102014401621	h_102014401	2011-10-25	0	0	0	41	0	0	41	0	41	0	4	0	0	0	0	0	37
hrm_102014401622	h_102014401	2011-11-22	0	0	0	50	0	0	54	1	53	1	1	0	0	0	0	0	52
hrm_102014401623	h_102014401	2012-01-02	0	0	0	25	0	1	25	7	18	1	2	0	1	0	0	6	15
hrm_102014401624	h_102014401	2012-02-03	4	0	4	4	0	0	4	1	3	0	0	0	0	0	0	1	3
hrm_102014401626	h_102014401	2012-03-23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_102014401627	h_102014401	2012-04-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_102014401628	h_102014401	2012-04-29	0	0	0	24	0	0	24	0	24	0	1	0	0	0	0	0	23
hrm_102014401629	h_102014401	2012-05-30	0	0	0	50	0	0	180	0	180	0	13	0	0	0	0	0	167
hrm_102014401630	h_102014401	2012-07-06	0	0	0	50	0	0	96	7	89	0	0	0	0	0	0	7	89
hrm_102014401631	h_102014401	2012-08-03	2	0	2	37	0	0	37	4	33	1	1	0	0	0	0	3	32
hrm_102014401632	h_102014401	2012-08-26	6	0	6	6	0	0	6	0	5	0	0	1	1	0	0	0	5
hrm_102014401633	h_102014401	2012-10-17	5	1	4	6	0	0	6	1	5	1	0	0	0	0	0	0	5
hrm_102014401634	h_102014401	2012-11-10	18	2	16	20	0	0	20	1	19	1	1	0	0	0	0	0	18
hrm_102014401635	h_102014401	2012-11-29	0	0	0	25	0	0	25	6	19	0	0	0	0	0	0	6	19
hrm_102014401636	h_102014401	2013-01-04	0	0	0	34	0	0	34	15	19	3	2	0	0	0	0	12	17
hrm_102014401637	h_102014401	2013-02-10	6	2	4	11	0	0	11	5	6	0	0	0	0	0	0	5	6
hrm_102014401638	h_102014401	2013-03-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_102014401639	h_102014401	2013-04-05	6	1	5	50	0	0	102	7	95	3	7	0	2	0	0	4	88
hrm_102014401640	h_102014401	2013-05-10	7	2	5	50	0	0	245	14	230	1	4	1	1	0	0	13	226
hrm_102014401641	h_102014401	2013-06-07	2	0	2	50	0	0	196	6	189	0	7	1	0	0	0	6	182
hrm_102014401642	h_102014401	2013-07-02	5	2	3	18	0	0	18	0	18	0	2	0	1	0	0	0	16
hrm_102014401643	h_102014401	2013-07-29	4	0	4	5	0	0	5	2	3	0	1	0	0	0	0	2	2
hrm_102014401644	h_102014401	2013-09-21	0	0	0	8	0	0	8	2	6	0	0	0	1	0	0	2	6
hrm_102014401645	h_102014401	2013-10-11	8	3	5	9	0	0	9	4	5	1	0	0	0	0	0	3	5
hrm_102014401646	h_102014401	2013-10-30	0	0	0	2	0	0	2	2	0	2	0	0	0	0	0	0	0
hrm_102014401647	h_102014401	2013-12-22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_102014401648	h_102014401	2014-01-07	1	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	1
hrm_102014401649	h_102014401	2014-02-19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_102014401650	h_102014401	2014-03-13	1	0	1	2	0	0	2	1	1	1	0	0	0	0	0	0	1
hrm_102014401651	h_102014401	2014-04-09	5	1	4	14	0	0	14	1	13	0	0	0	1	0	0	1	13
hrm_102014401652	h_102014401	2014-05-09	5	2	3	30	0	0	41	2	39	1	11	0	0	0	0	1	28
hrm_102014401653	h_102014401	2014-06-16	0	0	0	19	0	0	19	0	18	0	2	1	0	0	0	0	16
hrm_102019101621	h_102019101	2011-11-02	10	1	9	12	0	2	12	0	9	0	0	3	0	0	0	0	7
hrm_102019101622	h_102019101	2011-11-23	19	2	17	20	0	0	20	2	17	0	1	1	0	0	0	2	16
hrm_102019101623	h_102019101	2011-11-30	5	0	5	5	0	0	5	4	1	0	0	0	0	0	0	4	1
hrm_102019101624	h_102019101	2012-01-29	1	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	1
hrm_102019101626	h_102019101	2012-04-03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_102019101627	h_102019101	2012-04-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_102019101628	h_102019101	2012-04-29	10	2	8	10	0	0	10	0	10	0	0	0	0	0	0	0	10
hrm_102019101629	h_102019101	2012-06-02	1	0	1	19	0	0	19	0	19	0	0	0	0	0	0	0	19
hrm_102019101630	h_102019101	2012-06-26	0	0	0	13	0	0	13	1	11	0	0	1	0	0	0	1	11
hrm_102019101631	h_102019101	2012-07-29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_102019101632	h_102019101	2012-08-29	0	0	0	5	0	0	5	1	4	0	0	0	0	0	0	1	4
hrm_102019101633	h_102019101	2012-10-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_102019101634	h_102019101	2012-11-09	5	1	4	7	0	0	7	0	7	0	2	0	0	0	0	0	5
hrm_102019101635	h_102019101	2012-11-29	1	0	1	12	0	0	12	2	10	0	0	0	0	0	0	2	10
hrm_102019101636	h_102019101	2013-01-11	0	0	0	16	0	0	16	9	6	4	0	1	1	0	0	5	6
hrm_102019101637	h_102019101	2013-02-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_102019101638	h_102019101	2013-03-06	1	0	1	2	0	0	2	2	0	1	0	0	0	0	0	1	0
hrm_102019101639	h_102019101	2013-03-25	13	4	9	14	0	0	14	1	13	0	1	0	0	0	0	1	12
hrm_102019101640	h_102019101	2013-05-07	3	0	3	45	0	0	45	9	33	0	3	3	0	0	0	9	30
hrm_102019101641	h_102019101	2013-06-07	0	0	0	39	0	0	39	6	33	1	0	0	2	0	0	5	33
hrm_102019101642	h_102019101	2013-06-29	3	0	3	9	0	0	9	1	8	1	5	0	0	0	0	0	3
hrm_102019101643	h_102019101	2013-08-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_102019101644	h_102019101	2013-09-23	0	0	0	3	0	0	3	1	1	1	0	1	0	0	0	0	1
hrm_102019101645	h_102019101	2013-10-18	6	1	5	6	0	0	6	1	4	0	0	1	0	0	0	1	4
hrm_102019101646	h_102019101	2013-10-31	2	0	2	20	0	0	20	3	15	1	0	2	0	0	0	2	15
hrm_102019101647	h_102019101	2013-12-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_102019101648	h_102019101	2014-01-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_102019101649	h_102019101	2014-02-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_102019101650	h_102019101	2014-03-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_102019101651	h_102019101	2014-04-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_102019101652	h_102019101	2014-05-20	0	0	0	30	0	0	36	3	33	0	0	0	2	0	0	3	33
hrm_102019101653	h_102019101	2014-06-17	0	0	0	8	0	0	8	2	6	1	0	0	1	0	0	1	6
hrm_102019101654	h_102019101	2014-07-14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_102019101655	h_102019101	2014-08-11	0	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0
hrm_102019101656	h_102019101	2014-09-21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_102019101657	h_102019101	2014-10-21	2	1	1	2	0	0	2	0	1	0	0	1	0	0	0	0	1
hrm_102019101658	h_102019101	2014-11-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_102019101659	h_102019101	2014-12-01	0	0	0	23	0	0	23	21	2	4	0	0	0	0	0	17	2
hrm_102019101660	h_102019101	2015-02-02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_102019101661	h_102019101	2015-02-17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_102019101662	h_102019101	2015-03-20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_102019101663	h_102019101	2015-04-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_102019101664	h_102019101	2015-05-16	7	4	3	10	0	0	10	0	9	0	3	1	0	0	0	0	6
hrm_102019101665	h_102019101	2015-06-11	12	2	10	12	0	0	12	0	11	0	0	1	0	0	0	0	11
hrm_102019101666	h_102019101	2015-07-18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_102019101667	h_102019101	2015-08-23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_102019101668	h_102019101	2015-09-16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_102019101669	h_102019101	2015-10-21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_102019101670	h_102019101	2015-11-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_102019101671	h_102019101	2015-12-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_102019101672	h_102019101	2016-01-21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_102019101673	h_102019101	2016-02-21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_102019101674	h_102019101	2016-03-03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_102019101675	h_102019101	2016-04-24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_102019101676	h_102019101	2016-05-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_102019101677	h_102019101	2016-06-21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_102019101678	h_102019101	2016-08-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_102019101679	h_102019101	2016-08-03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_102019101680	h_102019101	2016-10-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_102019101681	h_102019101	2016-11-03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_102019101682	h_102019101	2016-11-30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_102019101683	h_102019101	2016-12-30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_102019101684	h_102019101	2017-01-23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_102019101685	h_102019101	2017-03-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_102019101686	h_102019101	2017-04-01	0	0	0	2	0	0	2	0	2	0	0	0	0	0	2	0	0
hrm_102019101687	h_102019101	2017-05-03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_102019101688	h_102019101	2017-05-26	2	1	1	4	0	1	4	0	4	0	1	0	0	0	0	0	2
hrm_102019101689	h_102019101	2017-06-30	1	0	1	2	0	1	2	0	2	0	0	0	0	0	0	0	1
hrm_103003601621	h_103003601	2011-10-27	0	0	0	33	0	1	33	0	33	0	8	0	1	0	0	0	24
hrm_103003601622	h_103003601	2011-11-08	0	0	0	50	0	0	51	6	45	0	4	0	3	0	0	6	41
hrm_103003601623	h_103003601	2011-12-02	0	0	0	50	0	0	50	0	50	0	3	0	0	0	0	0	47
hrm_103003601624	h_103003601	2012-02-05	12	0	12	13	0	0	13	6	6	0	1	1	0	0	0	6	5
hrm_103003601625	h_103003601	2012-01-28	0	0	0	37	0	0	37	15	22	7	1	0	1	0	0	8	21
hrm_103003601626	h_103003601	2012-02-26	0	0	0	2	0	0	2	2	0	1	0	0	0	1	0	0	0
hrm_103003601627	h_103003601	2012-04-21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_103003601628	h_103003601	2012-05-08	0	0	0	40	0	0	40	0	40	0	0	0	0	0	0	0	40
hrm_103003601629	h_103003601	2012-06-06	0	0	0	50	0	0	131	15	116	2	7	0	2	0	0	13	109
hrm_103003601630	h_103003601	2012-07-18	10	2	8	50	0	0	72	1	71	0	3	0	0	0	0	1	68
hrm_103003601631	h_103003601	2012-08-21	11	3	8	14	0	0	14	2	12	0	3	0	1	0	0	2	9
hrm_103003601632	h_103003601	2012-09-25	8	3	5	8	0	0	8	0	8	0	0	0	0	0	0	0	8
hrm_103003601633	h_103003601	2012-10-11	2	0	2	28	0	0	28	2	26	1	2	0	0	0	0	1	24
hrm_103003601634	h_103003601	2012-11-20	5	1	4	50	0	0	76	4	72	0	4	0	0	0	0	4	68
hrm_103003601635	h_103003601	2012-12-19	0	0	0	9	0	0	9	2	7	1	2	0	0	0	0	1	5
hrm_103003601636	h_103003601	2013-01-27	18	6	12	21	0	0	21	5	16	2	1	0	0	0	0	3	15
hrm_103003601637	h_103003601	2013-02-09	6	2	4	8	0	0	8	2	6	2	0	0	0	0	0	0	6
hrm_103003601638	h_103003601	2013-03-06	1	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	1
hrm_103003601639	h_103003601	2013-04-06	4	1	3	50	0	0	132	16	116	3	5	0	1	0	0	13	111
hrm_103003601640	h_103003601	2013-05-26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_103003601641	h_103003601	2013-07-01	14	5	9	14	0	0	14	4	10	0	0	0	0	0	0	4	10
hrm_103003601642	h_103003601	2013-07-01	3	0	3	22	0	0	22	2	20	0	2	0	1	0	0	2	18
hrm_103003601644	h_103003601	2013-09-09	7	3	4	26	0	0	26	1	25	0	0	0	1	0	0	1	25
hrm_103003601645	h_103003601	2013-10-23	3	0	3	7	0	0	7	2	5	0	2	0	0	0	0	2	3
hrm_103003601646	h_103003601	2013-11-15	0	0	0	30	0	0	33	7	25	0	0	1	0	0	0	7	25
hrm_103003601647	h_103003601	2013-12-16	0	0	0	9	0	0	9	4	5	0	0	0	0	0	0	4	5
hrm_103003601648	h_103003601	2014-01-11	0	0	0	7	0	0	7	3	4	0	0	0	1	0	0	3	4
hrm_103003601649	h_103003601	2014-03-03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_103003601650	h_103003601	2014-03-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_103003601651	h_103003601	2014-04-20	7	0	7	26	0	0	26	0	26	0	2	0	0	0	0	0	24
hrm_103003601652	h_103003601	2014-05-16	0	0	0	16	0	0	16	0	16	0	0	0	1	0	0	0	16
hrm_103003601653	h_103003601	2014-06-12	3	0	3	30	0	0	31	6	24	1	0	1	1	0	0	5	24
hrm_103003601654	h_103003601	2014-07-15	0	0	0	21	0	0	21	2	19	0	0	0	0	0	0	2	19
hrm_103003601655	h_103003601	2014-08-09	2	0	2	29	0	0	29	24	4	5	0	1	0	0	0	19	4
hrm_103003601656	h_103003601	2014-10-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_103003601657	h_103003601	2014-10-11	10	1	9	11	0	0	11	5	5	0	0	1	1	0	0	5	5
hrm_103003601658	h_103003601	2014-11-16	3	0	3	24	0	0	24	11	13	2	0	0	1	0	0	9	13
hrm_103003601659	h_103003601	2014-12-09	0	0	0	32	0	0	32	22	10	2	0	0	1	0	0	20	10
hrm_103003601660	h_103003601	2015-01-11	1	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0
hrm_103003601661	h_103003601	2015-02-21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_103003601662	h_103003601	2015-03-22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_103003601663	h_103003601	2015-04-25	6	2	4	11	0	0	11	3	8	0	2	0	1	0	0	3	6
hrm_103003601664	h_103003601	2015-06-01	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1
hrm_103003601665	h_103003601	2015-06-30	0	0	0	9	0	0	9	0	9	0	2	0	0	0	0	0	7
hrm_103003601666	h_103003601	2015-07-31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_103003601667	h_103003601	2015-08-31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_103003601668	h_103003601	2015-09-27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_103003601669	h_103003601	2015-10-26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_103003601670	h_103003601	2015-11-22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_103003601671	h_103003601	2015-12-27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_103003601672	h_103003601	2016-01-23	1	0	1	2	0	0	2	0	2	0	1	0	0	0	0	0	1
hrm_103003601673	h_103003601	2016-02-22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_103003601674	h_103003601	2016-04-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_103003601675	h_103003601	2016-04-24	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0
hrm_103003601676	h_103003601	2016-05-25	3	0	3	11	0	0	11	0	11	0	2	0	0	0	0	0	9
hrm_103003601677	h_103003601	2016-06-26	7	1	6	7	0	0	7	0	7	0	0	0	0	0	0	0	7
hrm_103003601678	h_103003601	2016-07-23	7	1	6	11	0	0	11	0	11	0	2	0	0	0	2	0	7
hrm_103003601679	h_103003601	2016-08-16	2	0	2	3	1	0	3	1	2	0	0	0	0	0	0	0	2
hrm_103003601680	h_103003601	2016-09-18	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0
hrm_103003601681	h_103003601	2016-10-17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_103003601682	h_103003601	2016-11-26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_103003601683	h_103003601	2016-12-20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_103003601684	h_103003601	2017-01-17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_103003601685	h_103003601	2017-02-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_103003601686	h_103003601	2017-03-20	1	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	1
hrm_103003601687	h_103003601	2017-04-14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_103003601688	h_103003601	2017-05-21	2	0	2	2	0	0	2	0	2	0	0	0	0	0	0	0	2
hrm_103003601689	h_103003601	2017-06-12	9	3	6	14	0	1	14	0	13	0	3	1	0	0	0	0	9
hrm_103004301645	h_103004301	2013-11-01	0	0	0	28	3	0	28	4	24	0	2	0	0	1	0	0	22
hrm_103004301646	h_103004301	2013-11-26	7	0	7	25	0	0	25	9	16	0	1	0	0	0	0	9	15
hrm_103004301647	h_103004301	2013-12-18	5	0	5	7	1	0	7	2	5	1	0	0	1	0	0	0	5
hrm_103004301648	h_103004301	2014-01-21	4	1	3	9	3	0	9	5	4	0	0	0	3	0	0	2	4
hrm_103004301649	h_103004301	2014-02-23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_103004301650	h_103004301	2014-03-09	1	0	1	1	0	0	1	1	0	0	0	0	0	0	0	1	0
hrm_103004301651	h_103004301	2014-04-27	20	0	20	30	0	0	273	2	271	1	8	0	0	0	0	1	263
hrm_103004301652	h_103004301	2014-05-14	6	2	4	30	0	0	50	4	46	2	10	0	0	0	0	2	36
hrm_103004301653	h_103004301	2014-06-09	1	0	1	30	0	0	55	1	53	1	9	1	1	0	0	0	44
hrm_103004301654	h_103004301	2014-07-12	7	0	7	25	0	0	25	3	22	0	4	0	1	0	0	3	18
hrm_103004301655	h_103004301	2014-08-19	1	0	1	4	1	2	4	2	2	0	0	0	0	0	0	1	0
hrm_103004301656	h_103004301	2014-09-28	2	1	1	2	0	0	2	0	1	0	0	1	0	0	0	0	1
hrm_103004301657	h_103004301	2014-09-29	3	0	3	4	0	0	4	0	4	0	1	0	0	0	0	0	3
hrm_103004301658	h_103004301	2014-11-18	0	0	0	15	0	0	15	7	8	0	0	0	0	0	0	7	8
hrm_103004301659	h_103004301	2014-12-08	0	0	0	42	0	0	42	13	29	1	1	0	0	0	0	12	28
hrm_103004301660	h_103004301	2015-01-17	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0
hrm_103004301661	h_103004301	2015-02-14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_103004301662	h_103004301	2015-03-25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_103004301663	h_103004301	2015-04-29	1	4	7	26	0	0	26	0	26	0	2	0	1	0	0	0	24
hrm_103004301664	h_103004301	2015-05-25	3	0	3	35	0	0	35	0	34	0	2	1	0	0	0	0	32
hrm_103004301665	h_103004301	2015-07-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_103004301666	h_103004301	2015-07-31	5	0	5	5	0	0	5	0	5	0	0	0	0	0	0	0	5
hrm_103004301667	h_103004301	2015-09-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_103004301668	h_103004301	2015-09-21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_103004301669	h_103004301	2015-10-21	3	2	1	4	0	0	4	0	4	0	1	0	0	0	0	0	3
hrm_103004301670	h_103004301	2015-12-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_103004301671	h_103004301	2015-12-19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_103004301672	h_103004301	2016-01-31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_103004301673	h_103004301	2016-02-24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_103004301674	h_103004301	2016-03-30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_103004301675	h_103004301	2016-04-23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_103004301676	h_103004301	2016-05-28	27	4	23	50	0	0	146	0	146	0	38	0	0	0	0	0	108
